"wkt","typ","delka"
"MULTILINESTRING ((16.5628426773182 49.2644676688967,16.5628931800193 49.2646577887181,16.5631822786696 49.2653212186997,16.5640769135461 49.2658016803192,16.5644301193017 49.2659236831288,16.5651888270231 49.2661923903004,16.5653262035463 49.2662216092971))","jízda cyklistů v protisměru - E12","284.75925666000"
"MULTILINESTRING ((16.6055100494385 49.1829185926052,16.6055669291843 49.1833815697994))","stezka pro chodce a cyklisty (nedělená) - C9","51.65098802380"
"MULTILINESTRING ((16.6037467761135 49.1962736688858,16.6026837552853 49.1961033858749,16.6025281785519 49.1960905280916,16.6023976401702 49.196112939231,16.6020545019571 49.196288481738,16.6012284551807 49.196702650878,16.6011153321227 49.1967700838199,16.6010818454006 49.1968190851168,16.6010554428979 49.1969079348225))","vjezd cyklistům povolen","235.71431458700"
"MULTILINESTRING ((16.6150836689758 49.1984924046327,16.615532995203 49.1977970028757,16.6158413286335 49.1974729521446,16.6160295278585 49.1964589476412,16.6161708577257 49.1963329074674))","vjezd cyklistům povolen","257.42913101000"
"MULTILINESTRING ((16.6038002616531 49.1973259606171,16.60525770919 49.1975420604374,16.6067431544085 49.1977842750823,16.6068392751127 49.1978215680806,16.6069867343866 49.1979325071145))","vjezd cyklistům povolen","244.94954947500"
"MULTILINESTRING ((16.6049298387032 49.1982449554788,16.6050306911675 49.1981607490578,16.60525770919 49.1975420604374))","vjezd cyklistům povolen","82.66489240840"
"MULTILINESTRING ((16.6073638243956 49.1973276161286,16.6072795031324 49.1972915924301,16.6070877859794 49.1972464597776,16.6065224993939 49.1970695579888))","vjezd cyklistům povolen","67.83248861050"
"MULTILINESTRING ((16.6073638243956 49.1973276161286,16.6081165428706 49.1974709475459,16.6087412831348 49.1975792751601,16.6088540422036 49.1975818095143,16.6089264434927 49.1975394165148,16.6089590653226 49.1974352864454,16.6090584097916 49.1969637372887))","vjezd cyklistům povolen","184.27169891400"
"MULTILINESTRING ((16.6090584097916 49.1969637372887,16.6089574911479 49.1969517667902,16.6076288544746 49.196654002052))","vjezd cyklistům povolen","109.80518850600"
"MULTILINESTRING ((16.6077974224908 49.1962412843185,16.6079400208187 49.1962662219637,16.6089460109972 49.1964975926771,16.609046532221 49.1964939777581))","vjezd cyklistům povolen","95.78938594310"
"MULTILINESTRING ((16.6070195390325 49.1962423658196,16.6075359013331 49.1965121931212,16.6076801004815 49.196539143918))","vjezd cyklistům povolen","59.05683598880"
"MULTILINESTRING ((16.6069867343866 49.1979325071145,16.6070711593834 49.1978625116102,16.6071948005672 49.1976945337449,16.6073638243956 49.1973276161286,16.6076288544746 49.196654002052,16.6077974224908 49.1962412843185))","vjezd cyklistům povolen","198.15066283200"
"MULTILINESTRING ((16.6053734646221 49.1973875268971,16.60525770919 49.1975420604374))","vjezd cyklistům povolen","19.14342145170"
"MULTILINESTRING ((16.6079035553581 49.1925544719589,16.6079082844611 49.1926287045889,16.6078823088938 49.1927695571267,16.6078548983268 49.1928936708299,16.6078114943038 49.193052296817,16.6077919105853 49.1931068432904,16.6077693369835 49.1931492294715))","vjezd cyklistům povolen","67.12966723410"
"MULTILINESTRING ((16.6077693369835 49.1931492294715,16.6075911999778 49.1933346644881))","vjezd cyklistům povolen","24.36752120970"
"MULTILINESTRING ((16.6082327747332 49.1925083527748,16.6083017006945 49.1925027987824,16.6083786354485 49.1925121937407,16.6090927503004 49.192684563518,16.6092258928558 49.1927287835215,16.6093706014446 49.1925838965908,16.6094276449614 49.192499939509,16.6094657697689 49.1924021377499,16.6095237641809 49.1922533636276,16.609181009781 49.1921683702431,16.6085333832452 49.1920205743671,16.6084314010684 49.19212730598,16.6083427822676 49.1922527487627,16.6082327747332 49.1925083527748))","vjezd cyklistům povolen","270.48394277300"
"MULTILINESTRING ((16.6068236043741 49.1916940108181,16.6072717352344 49.19159069157,16.6073549943759 49.1915900161918,16.6074379391719 49.1916140836653,16.60778001632 49.191793998047,16.6080465210084 49.1919356143566,16.607889924615 49.1921277043581,16.607892250446 49.1921632983769,16.6079297783717 49.192189040445,16.6083427822676 49.1922527487627))","vjezd cyklistům povolen","167.33898147400"
"MULTILINESTRING ((16.6057490423572 49.192441217714,16.6058624733712 49.1924655386189,16.6067652256009 49.1924435028249,16.6069941208483 49.1924722970951,16.6073939551697 49.1925355179147,16.6076609325458 49.1925561833434,16.6079035553581 49.1925544719589,16.6081457270058 49.1925407706308,16.6082327747332 49.1925083527748))","vjezd cyklistům povolen","183.79233177800"
"MULTILINESTRING ((16.6075911999778 49.1933346644881,16.6084976807619 49.1936755456356))","vjezd cyklistům povolen","76.16785703540"
"MULTILINESTRING ((16.6077974224908 49.1962412843185,16.6081159482 49.1954886174182,16.608398449054 49.1948686020579,16.6087482913894 49.194281306617))","vjezd cyklistům povolen","228.92320553000"
"MULTILINESTRING ((16.6081159482 49.1954886174182,16.6088267285138 49.1953907119964,16.6087660343234 49.1950256330595,16.6087482913894 49.194281306617))","vjezd cyklistům povolen","176.55149672600"
"MULTILINESTRING ((16.6081159482 49.1954886174182,16.6076867004248 49.1954886569466,16.6072146184662 49.1952812880154))","vjezd cyklistům povolen","72.70049713270"
"MULTILINESTRING ((16.6072146184662 49.1952812880154,16.608105910685 49.1947300907828,16.6087482913894 49.194281306617))","vjezd cyklistům povolen","157.73841350200"
"MULTILINESTRING ((16.6070366471478 49.1942171054968,16.6075638657962 49.1944186325068,16.608105910685 49.1947300907828))","vjezd cyklistům povolen","97.01846253230"
"MULTILINESTRING ((16.6096890562413 49.1956741372988,16.6098373558637 49.1953138900725))","vjezd cyklistům povolen","41.49281503930"
"MULTILINESTRING ((16.6088267285138 49.1953907119964,16.6088849160193 49.1953419304521,16.6098373558637 49.1953138900725,16.6117420724011 49.1953298986829,16.6125891828779 49.1953147812862,16.612726576118 49.1953236515029,16.6133823047783 49.1953849453221,16.6135739245314 49.1953508648777))","vjezd cyklistům povolen","349.75369216400"
"MULTILINESTRING ((16.6098373558637 49.1953138900725,16.6100030862697 49.1949818315263,16.6105675774734 49.1944846384774))","vjezd cyklistům povolen","107.76671924800"
"MULTILINESTRING ((16.6091092786774 49.1938859385004,16.6090724020413 49.1938869438441,16.6084976807619 49.1936755456356))","vjezd cyklistům povolen","50.72183185480"
"MULTILINESTRING ((16.6091092786774 49.1938859385004,16.6105675774734 49.1944846384774,16.6120287521671 49.1949780392032,16.6127541094391 49.1950973075092,16.6135200007509 49.1952295714236,16.6135739245314 49.1953508648777))","vjezd cyklistům povolen","371.47765835700"
"MULTILINESTRING ((16.612726576118 49.1953236515029,16.6127541094391 49.1950973075092))","vjezd cyklistům povolen","25.24995606130"
"MULTILINESTRING ((16.6087482913894 49.194281306617,16.6091092786774 49.1938859385004,16.6099334241303 49.1930232765852,16.6099690437297 49.1929849529174,16.6102403902254 49.1927178662858,16.6103155976672 49.1925965645928,16.6103793923732 49.1924281442505,16.6106189871836 49.1916773812672,16.6106731794158 49.19159981557,16.6113500449191 49.1911774240955))","vjezd cyklistům povolen","401.84755195100"
"MULTILINESTRING ((16.6099690437297 49.1929849529174,16.6092258928558 49.1927287835215))","vjezd cyklistům povolen","61.19675727130"
"MULTILINESTRING ((16.6103793923732 49.1924281442505,16.6095237641809 49.1922533636276))","vjezd cyklistům povolen","65.31911380200"
"MULTILINESTRING ((16.609181009781 49.1921683702431,16.6095241929189 49.1917343215784,16.6095563693335 49.1916429858091,16.6095419403546 49.1914953446727,16.6091762804978 49.1914314490564))","vjezd cyklistům povolen","108.82063969400"
"MULTILINESTRING ((16.6095563693335 49.1916429858091,16.6097314281851 49.1916618100497,16.6100660153378 49.191619575895,16.6106189871836 49.1916773812672))","vjezd cyklistům povolen","78.57561505820"
"MULTILINESTRING ((16.6106189871836 49.1916773812672,16.6116243782334 49.1918571358972,16.6123071243334 49.1920979680641,16.612445755623 49.1921519254445,16.6125055539054 49.1922261681451))","vjezd cyklistům povolen","153.55069273400"
"MULTILINESTRING ((16.6105675774734 49.1944846384774,16.610918096406 49.1941316594442,16.6110783045929 49.1939927453278,16.6115454701683 49.1936187467798,16.6116633176498 49.1934651762547,16.6120025384262 49.1931099604515,16.6121750356854 49.192847211386,16.6123292937285 49.192404623578,16.612382238846 49.1922902464914,16.6125055539054 49.1922261681451))","vjezd cyklistům povolen","292.71517520900"
"MULTILINESTRING ((16.6099334241303 49.1930232765852,16.6105180382496 49.19321086883,16.6109241911794 49.1933366425856,16.6113598213052 49.193545630382,16.6115454701683 49.1936187467798,16.6119821313782 49.1938723595509))","vjezd cyklistům povolen","177.83285519500"
"MULTILINESTRING ((16.6104173440918 49.1923143337175,16.6115246706953 49.192450114901,16.6116067866804 49.1926151062375,16.6117189202683 49.1927802650607,16.6118598436848 49.1928546460442,16.6121343822125 49.1929196764563))","vjezd cyklistům povolen","155.96930403900"
"MULTILINESTRING ((16.6125055539054 49.1922261681451,16.6126130194184 49.1923040941122))","vjezd cyklistům povolen","11.68069347680"
"MULTILINESTRING ((16.6053734646221 49.1973875268971,16.605630817007 49.1967876217845,16.6065224993939 49.1970695579888))","vjezd cyklistům zakázán","141.44743628400"
"MULTILINESTRING ((16.6056191681084 49.1967108452413,16.605654452687 49.196793937035,16.6057320483247 49.1967864026788,16.6065062194326 49.1959446466859,16.6070718056995 49.195387576875,16.6072146184662 49.1952812880154))","vjezd cyklistům zakázán","214.75818608300"
"MULTILINESTRING ((16.6065062194326 49.1959446466859,16.6065556528587 49.1960059792671,16.6070195390325 49.1962423658196))","vjezd cyklistům zakázán","50.53729864750"
"MULTILINESTRING ((16.6065062194326 49.1959446466859,16.6060602754031 49.1957849654304,16.6059740467573 49.1957697187419))","vjezd cyklistům zakázán","43.54279753550"
"MULTILINESTRING ((16.6064118225338 49.1951315952103,16.6070718056995 49.195387576875))","vjezd cyklistům zakázán","55.89070853210"
"MULTILINESTRING ((16.6143232378333 49.1946712187647,16.614447889825 49.1946978445638,16.6145432816261 49.1947615720695,16.6147644398222 49.1951991739151,16.6146672533146 49.1953433560058,16.6145418119513 49.1954891117761))","vjezd cyklistům povolen","106.88160403200"
"MULTILINESTRING ((16.6232210370445 49.1695555572039,16.6230463264247 49.1695398756495,16.6229782215997 49.1695337626696,16.6228335695594 49.1695080309665,16.6227426389355 49.169492256321,16.6226119071222 49.1694728377036,16.6227224597254 49.1692407197323,16.6227822032154 49.1691090398642,16.6228085864274 49.1690406014107,16.6228369895869 49.1689418528744,16.6228585093396 49.1688349002009,16.6228669200233 49.1688127114564,16.6228751975448 49.1687977853275,16.6228909260068 49.168782510007,16.6229214277296 49.1687695807306))","stezka pro chodce a cyklisty (nedělená) - C9","127.77800475800"
"MULTILINESTRING ((16.642836684019 49.1962293214149,16.6429017207827 49.1959521765456,16.6429516511952 49.1957835680726,16.6429853086615 49.1956599025539,16.6431644089195 49.194983731299))","piktogramový koridor pro cyklisty - V20","140.56684836700"
"MULTILINESTRING ((16.5876128903526 49.1895284648673,16.5877773913395 49.1895451443351,16.5880651313668 49.1895863442394,16.5890444775553 49.1897880261694,16.5892953565103 49.1898612839949,16.5896637537342 49.1899991944416,16.5898619082891 49.1900955523968,16.5908394787272 49.1906412437837,16.5910593070628 49.1907250641042,16.5914495843442 49.1908174143459,16.5916929602713 49.1908346774601,16.5919258160244 49.1907961078591,16.5921839378217 49.1907015248255,16.5924017833007 49.1905813402917,16.5925298367739 49.1904636093764))","zákaz vjezdu všech motorových vozidel - B11","413.44635910700"
"MULTILINESTRING ((16.530014863828 49.1746600724977,16.5302626478808 49.1745267375973,16.5312287922051 49.1741459299607,16.5319354207769 49.1738560860273,16.5321184723237 49.1737834350486,16.5323429163816 49.1737347250556))","vjezd cyklistům povolen","199.17089470900"
"MULTILINESTRING ((16.530014863828 49.1746600724977,16.530317456957 49.1748558528083,16.5308618298933 49.1751874601259))","vjezd cyklistům povolen","85.17126274800"
"MULTILINESTRING ((16.5259047375115 49.1766548548361,16.5263684984458 49.1766705110658,16.5265008972911 49.1767064955166,16.527001012358 49.1769694477275,16.5273422617669 49.1771937958121,16.5276008619028 49.1772267821944,16.5278081799048 49.1772777169838))","vjezd cyklistům povolen","161.62359563700"
"MULTILINESTRING ((16.5957112878062 49.1774268413444,16.5956488461695 49.177006063283,16.5955760249488 49.1769192937213,16.5945054598941 49.1757196054354))","vjezd cyklistům povolen","212.58870304300"
"MULTILINESTRING ((16.5963995754695 49.1778420971604,16.5966789863171 49.1781411670086,16.5968748600135 49.1782433505121,16.5970009966596 49.1783743223403,16.5976494966091 49.179076754211))","vjezd cyklistům povolen","165.77901603300"
"MULTILINESTRING ((16.6113500449191 49.1911774240955,16.6090663285874 49.1904984667233))","vjezd cyklistům povolen","182.77195979800"
"MULTILINESTRING ((16.6133182822511 49.1936533945311,16.6139608087119 49.193493752492))","vjezd cyklistům povolen","50.07998502580"
"MULTILINESTRING ((16.6051557755195 49.1922637616974,16.605174285989 49.192330559757,16.6057490423572 49.192441217714))","vjezd cyklistům povolen","51.20939934790"
"MULTILINESTRING ((16.6046681852612 49.1936823716315,16.6055505929119 49.1938087774413))","vjezd cyklistům povolen","65.82868068830"
"MULTILINESTRING ((16.6045401535924 49.194033920937,16.6054235357314 49.1941603963719))","vjezd cyklistům povolen","65.89927161500"
"MULTILINESTRING ((16.6108407052973 49.1970764570306,16.6101279944593 49.1969407712697,16.6098862849206 49.1968682040206))","vjezd cyklistům povolen","73.46190969030"
"MULTILINESTRING ((16.6123946208917 49.1962572323049,16.6126847086982 49.1954808904548,16.612726576118 49.1953236515029))","vjezd cyklistům povolen","106.63189273600"
"MULTILINESTRING ((16.611561599737 49.1961113163424,16.6116648684379 49.195714800035,16.6117420724011 49.1953298986829))","vjezd cyklistům povolen","87.90176619990"
"MULTILINESTRING ((16.5537156682094 49.21614026224,16.5537529700194 49.2159473368225,16.5536112942239 49.2154216236653,16.5536502656534 49.2152612821741,16.5541254846602 49.2142839799714,16.5542685906381 49.2138608426174,16.5544388331499 49.2135672379439,16.5549483097783 49.2128438276729,16.5551319109727 49.2124903700986,16.5552501144431 49.2119945482,16.5553496383488 49.2114215649878,16.5555276066874 49.2110510979038,16.556082173395 49.2106429289619,16.5565259688272 49.2104399675007,16.5569199746443 49.2103479911172,16.5574068252095 49.2102787324886))","vjezd cyklistům povolen","756.43326553600"
"MULTILINESTRING ((16.5540515513884 49.2108577863503,16.5541226677797 49.21139552961,16.5542860443803 49.2117593262661,16.5539332037723 49.2130446111619,16.5535901663693 49.2134380600354,16.5530075566887 49.21448818191,16.5527106090759 49.215015317976,16.5525675601676 49.2158215788055,16.5524946552815 49.2162608839281,16.552410367633 49.2168257634185,16.5522570901771 49.217149006974))","vjezd cyklistům povolen","724.69342452100"
"MULTILINESTRING ((16.5525037764302 49.2268878337347,16.5534127323021 49.2262459159158,16.5540714739921 49.2257759917189,16.5552972658359 49.2245337495707))","vjezd cyklistům povolen","332.77876935400"
"MULTILINESTRING ((16.6339639601803 49.2149493816409,16.6339713757676 49.2151382050675,16.6339391972514 49.2153203801543,16.6338386483899 49.215520430291,16.6336537528198 49.2157166409812,16.6334624451711 49.2158834758004,16.633311555963 49.2159917050099,16.632947551031 49.2161805677077,16.6327015239642 49.216291132219,16.632518470712 49.2163767596334))","vjezd cyklistům povolen","201.91136626600"
"MULTILINESTRING ((16.6423351433786 49.2155993539637,16.6423810775757 49.2158090943375,16.6423850283446 49.2159902371093,16.6423235142427 49.2163060857166,16.6422310606356 49.2164872389744,16.6420926766346 49.2166542147824,16.6418904127079 49.2168159017218,16.6417618716628 49.2169022859159))","vjezd cyklistům povolen","158.14657731800"
"MULTILINESTRING ((16.6413543521073 49.2217347174732,16.641057108667 49.2220922668455,16.6410859277062 49.222273109447,16.6406615763712 49.2231450999358,16.6400344862587 49.2242380381607,16.639972573557 49.2242601716898,16.6400007931954 49.2243900517288))","vjezd cyklistům povolen","316.83176523100"
"MULTILINESTRING ((16.6400007931954 49.2243900517288,16.6409323607642 49.2245689942905,16.6424027690735 49.2249173366643,16.6437487321394 49.2253916465378,16.6447064840801 49.2257991487549))","vjezd cyklistům povolen","379.10077660200"
"MULTILINESTRING ((16.6400007931954 49.2243900517288,16.6394608118842 49.2244375611063,16.6389804844569 49.2243309696024,16.6380507005109 49.2241997220348))","vjezd cyklistům povolen","145.89779952300"
"MULTILINESTRING ((16.6380507005109 49.2241997220348,16.6376317949423 49.2248161654872,16.6371732662981 49.2249735685761,16.6372285019187 49.2251959824336,16.6373590718336 49.225426515286,16.6376595622028 49.225816085901,16.6379995116955 49.2262218095495,16.6380297751655 49.2265282484183,16.6383779342276 49.2269018838698,16.6391136596102 49.2273216031812,16.6401576719344 49.227669349329,16.6409730025162 49.2278952953599,16.6413814690677 49.2279925349092,16.6420098545327 49.2280570137858))","vjezd cyklistům povolen","646.78778788000"
"MULTILINESTRING ((16.6394608118842 49.2244375611063,16.6396080393425 49.2251906649211,16.6399724533399 49.2256109992855,16.6406899926912 49.2261891640231,16.640986099385 49.2265697286247,16.6410923747045 49.2268000709465,16.6415448790927 49.2267777771787,16.6419894324487 49.2269747203787,16.6423593870845 49.2271983921301,16.6427008420069 49.2273372055688,16.6429544015848 49.2274025752518,16.6433296612445 49.2274589056008,16.6437669769521 49.2274544349206,16.6442723034178 49.2275278722728,16.644582711265 49.2275274131742,16.645045678555 49.2275946684574,16.6456527621327 49.2278116812575,16.6463799763714 49.2280561114058,16.6468108555077 49.228134800073,16.6472480071349 49.2281217663095,16.6480245914387 49.2282117933682,16.6488416225515 49.2283284180217))","vjezd cyklistům povolen","900.64776734600"
"MULTILINESTRING ((16.6588275872139 49.2089017913801,16.6577295901753 49.2088168095528,16.6553925822573 49.2076708833678,16.6553674713095 49.2071987452924,16.6557769181537 49.2066377257647,16.6564656154668 49.2060895842252))","vjezd cyklistům povolen","493.87181900700"
"MULTILINESTRING ((16.6596308793202 49.2129832244407,16.6601088486223 49.2128054065059,16.66058018358 49.2126606199788,16.6609110238107 49.2126364725437,16.6611362280229 49.2126875919553,16.6615133795801 49.2129124400188,16.6619435183043 49.213126604601,16.6624398698716 49.213229900074,16.6627350827776 49.213246417972,16.6632704235342 49.2131826016603,16.6636831102735 49.213098940423,16.6644368529075 49.2130569934056,16.6654308462399 49.2130215370665,16.6661081337089 49.2130046814174,16.6671318813437 49.2127808321944,16.6678161192884 49.2126403050701,16.6686874723505 49.2124662983515))","vjezd cyklistům povolen","700.97380821100"
"MULTILINESTRING ((16.6292507380136 49.1984618449377,16.629305897623 49.1990108668746,16.6292763691573 49.1991992074051,16.6293060694177 49.1996194945182,16.6292687228089 49.19987513632,16.6291898709722 49.2001423183507,16.6290390880466 49.2004020873598,16.6284951933302 49.2014318269046,16.6281077403687 49.2021237719201,16.6279681617113 49.2025642441005,16.6278621428186 49.202977755944))","vjezd cyklistům povolen","518.54507134400"
"MULTILINESTRING ((16.6286922806171 49.1959908872007,16.6287590379669 49.195829547713,16.6288037661715 49.1957397291487,16.6288054719121 49.1955895419063,16.6286810479555 49.1949757573981,16.6285161107651 49.1942125675334,16.6284199482012 49.1938126810882,16.6283886354765 49.1936162564896,16.6283709184978 49.1934380084339))","vjezd cyklistům povolen","287.21074763600"
"MULTILINESTRING ((16.6366244137485 49.197962974899,16.6365160766813 49.1978881940246,16.6361716391839 49.1977205408805))","vjezd cyklistům povolen","42.73370742740"
"MULTILINESTRING ((16.6342905604455 49.1770367851506,16.6355255655566 49.1777209167795,16.6362819251263 49.177711645701,16.636614946348 49.1776595995435,16.6370498186293 49.1776163920096,16.6383443558685 49.1775830154219,16.6389841636779 49.17752342999))","vjezd cyklistům povolen","371.61469891100"
"MULTILINESTRING ((16.6216720418915 49.1797033683045,16.6221467327193 49.1797649040672))","vjezd cyklistům zakázán","35.27559638140"
"MULTILINESTRING ((16.6155880211024 49.1719977991741,16.616250308697 49.1721091923314,16.6165385320619 49.1722744673257,16.6173085920289 49.1725578301373,16.6183783764402 49.1729762923983,16.6187129605745 49.1730842775704,16.6188261063318 49.1730894916177))","vjezd cyklistům povolen","268.44101251700"
"MULTILINESTRING ((16.6233081071852 49.1687491407599,16.6232951992441 49.1692102819557,16.6232896363324 49.1695557983531))","vjezd cyklistům povolen","89.71304939600"
"MULTILINESTRING ((16.6343579101558 49.1663981071159,16.6341803140125 49.1665664596589,16.6332025519601 49.1710375958435,16.6332024820185 49.1713084069617,16.6328936240537 49.1716250412456,16.6324349306652 49.1736420977528,16.6324210625219 49.1740578157924,16.6322769282165 49.1743980028796,16.632135195767 49.1751023273114,16.6317648888676 49.1770109530596))","vjezd cyklistům povolen","1202.20067562000"
"MULTILINESTRING ((16.6234567378238 49.1663582041482,16.6234050773391 49.1657576808148,16.6234866679321 49.1652199510997,16.6238808978598 49.1645164834496,16.6243382501253 49.1637978062987,16.6247761312392 49.1631787866187,16.6249574265541 49.1628983813747,16.6253462029549 49.1621029015474,16.6257011676309 49.1612823266057,16.6259216814252 49.1611153574759))","vjezd cyklistům povolen","618.97624232800"
"MULTILINESTRING ((16.6253813901369 49.1558723446364,16.6262008184735 49.1560730511293))","vjezd cyklistům povolen","63.79735594030"
"MULTILINESTRING ((16.6283611468902 49.1412979757817,16.6285486031705 49.1420006060238,16.6288184517326 49.1425654324713,16.629849140915 49.1446027896781,16.6301334116569 49.14506963658))","vjezd cyklistům povolen","439.75826738900"
"MULTILINESTRING ((16.6442293832096 49.1440342816392,16.6433789018951 49.14438807728,16.6418886960866 49.1448492334696,16.6403847833823 49.1451016229302,16.6372784226339 49.145601209898,16.6357366666658 49.1458422207824,16.6340841983417 49.146102010513,16.6331297693067 49.1461612835969,16.6327416269871 49.1461405683511,16.6310325682541 49.1458340659317,16.6306639961196 49.1456733942088,16.6303920974772 49.1454343121046,16.6301334116569 49.14506963658))","vjezd cyklistům povolen","1117.60627993000"
"MULTILINESTRING ((16.6463997653615 49.1363963622017,16.6445470455782 49.136355429736,16.6433646128988 49.1364559784762))","vjezd cyklistům povolen","222.25770697000"
"MULTILINESTRING ((16.6499296840945 49.1458824981564,16.6506059475233 49.146363443831,16.6508773474129 49.1466010158581,16.6511136132278 49.1467005315394,16.6511293804374 49.1468061981843,16.6509003004527 49.147423965635,16.6509872511613 49.1478060793116,16.6513293977631 49.148281626411,16.6516029101209 49.1487006865782,16.6516563497132 49.1492442941483,16.651695737541 49.149698797717,16.6517341332881 49.1501156360214))","vjezd cyklistům povolen","518.53167831000"
"MULTILINESTRING ((16.652630768619 49.1512605059843,16.6528756741643 49.1512680720387,16.6531715301543 49.1512947598631,16.653509267913 49.1513213121991,16.6539241066441 49.1513522568494,16.654035834743 49.1513435840518,16.6540896345563 49.1513257614956))","vjezd cyklistům povolen","107.53718267800"
"MULTILINESTRING ((16.6717156886156 49.1471287106276,16.6717549241533 49.1472352991831,16.6712611733246 49.1482300330547,16.671276792007 49.1485269960541))","vjezd cyklistům povolen","161.56882149600"
"MULTILINESTRING ((16.6519280040598 49.1437412033491,16.6520876752213 49.143585450139,16.6522269491274 49.1434904327729,16.6523188232533 49.1433642402328,16.65245374886 49.1431202955089,16.6525512730769 49.1430896674189))","vjezd cyklistům zakázán","87.82903445420"
"MULTILINESTRING ((16.6090584097916 49.1969637372887,16.6090967008362 49.1967946951682,16.609046532221 49.1964939777581,16.6088267285138 49.1953907119964))","vjezd cyklistům povolen","176.37153367800"
"MULTILINESTRING ((16.6428120100668 49.196342631088,16.6429063954981 49.1959498472494,16.6429853086615 49.1956599025539,16.6431644089195 49.194983731299,16.643204310084 49.1948525719486,16.6432349352863 49.1948064347082))","jízda cyklistů v protisměru - E12","173.75257859800"
"MULTILINESTRING ((16.6434970563151 49.2018397746524,16.6434034836233 49.2019128200088,16.6431111930733 49.2022629905244))","stezka pro chodce a cyklisty (nedělená) - C9","54.98954420540"
"MULTILINESTRING ((16.6421059399796 49.2014347569759,16.6422642990784 49.2015039704693,16.6427406786074 49.2016753302957,16.6425317486056 49.2019233839556,16.6426022190676 49.2020321234734))","stezka pro chodce a cyklisty (nedělená) - C9","98.11462480420"
"MULTILINESTRING ((16.6013146311127 49.2021433243191,16.5995602346632 49.2012422150487))","jízda cyklistů v protisměru - E12","162.43322104800"
"MULTILINESTRING ((16.5964674205119 49.2007637742994,16.5968407327298 49.1996153353337))","jízda cyklistů v protisměru - E12","130.57501374900"
"MULTILINESTRING ((16.5959291470726 49.2023857255811,16.5962625420297 49.2013658272283,16.5964674205119 49.2007637742994))","jízda cyklistů v protisměru - E12","184.58295823900"
"MULTILINESTRING ((16.5955477715641 49.2043552875829,16.5954667946558 49.2043130586034,16.5954055367462 49.2042838282022,16.5953310114293 49.2042335370974,16.5953220675394 49.204183244725,16.5955512598153 49.2035046385357,16.5956565532708 49.2031928729658,16.5959291470726 49.2023857255811))","jízda cyklistů v protisměru - E12","231.21412052700"
"MULTILINESTRING ((16.6141658524132 49.1946895348216,16.6133831975073 49.1944042503549,16.6131799578111 49.1943492837322,16.6129561469749 49.1943354611499))","jízda cyklistů v protisměru - E12","97.67539534690"
"MULTILINESTRING ((16.6090719565726 49.1966463751921,16.609306662274 49.196657008122))","vjezd cyklistům povolen","17.14530420210"
"MULTILINESTRING ((16.6118423125276 49.1973057713755,16.6116515398547 49.1972189064716,16.6112888887233 49.1971497133237,16.6108407052973 49.1970764570306))","vjezd cyklistům povolen","78.11695700620"
"MULTILINESTRING ((16.5147577162382 49.2171294738589,16.5142317997926 49.2170612047333,16.5139192070748 49.2170369084184,16.5136823399732 49.2170255454309,16.5132548191064 49.2170345344067,16.512809207765 49.2170708114051,16.5125395586881 49.2171093838965,16.5121660690095 49.2171842977149,16.5118118788675 49.2172741020793,16.5113897773359 49.217400071496,16.5110052678137 49.2175272703277,16.5105600203892 49.2177048057116,16.5101257533032 49.2178991705819,16.5097886642421 49.2180784195576))","jízdní pruh pro cyklisty - V14","392.46344295000"
"MULTILINESTRING ((16.5097886642421 49.2180784195576,16.5092210666334 49.2184253193214))","jízdní pruh pro cyklisty - V14","56.54789064200"
"MULTILINESTRING ((16.5736469196386 49.2182700372708,16.5738010226745 49.2183712698039))","prejezd","15.89785527830"
"MULTILINESTRING ((16.5930535497237 49.2003047906402,16.594560796099 49.200508094195))","jízda cyklistů v protisměru - E12","112.13686846800"
"MULTILINESTRING ((16.5995602346632 49.2012422150487,16.5994734489902 49.2011876688867,16.5992819358814 49.201152106671,16.5985683720388 49.2010531045303))","jízda cyklistů v protisměru - E12","76.41771083110"
"MULTILINESTRING ((16.5985683720388 49.2010531045303,16.5964674205119 49.2007637742994))","jízda cyklistů v protisměru - E12","156.44075236900"
"MULTILINESTRING ((16.6107281620698 49.2038076875887,16.6119422575828 49.2038727328758))","jízda cyklistů v protisměru - E12","88.76116806790"
"MULTILINESTRING ((16.6119422575828 49.2038727328758,16.6125086692305 49.2039042819348))","jízda cyklistů v protisměru - E12","41.42080414860"
"MULTILINESTRING ((16.6125086692305 49.2039042819348,16.6134099242526 49.2039493361678,16.6134909925772 49.2039533884687))","jízda cyklistů v protisměru - E12","71.78558420760"
